DATE_DIM,DAY_OF_WEEK,AGE,GENDER,TENURE_IN_DAYS,RESIDENTIAL_STATE,TOTAL_TURNOVER
1/16/2021,7,64,0,5817,0,231.5
1/16/2021,7,55,0,1526,0,10
1/16/2021,7,58,0,2679,0,54.5
1/16/2021,7,40,0,1169,0,2.5
1/16/2021,7,30,0,690,0,5
1/16/2021,7,34,0,1685,1,47
1/16/2021,7,41,0,3158,0,179.5
1/16/2021,7,56,1,819,0,307
1/16/2021,7,53,1,2101,0,27
1/16/2021,7,58,0,609,0,330
1/16/2021,7,55,0,682,0,44
1/16/2021,7,73,0,6343,0,25
1/16/2021,7,91,0,16586,0,113
1/16/2021,7,55,0,7254,0,50
1/16/2021,7,27,0,710,0,80
1/16/2021,7,46,0,7729,0,23.37
1/16/2021,7,43,0,287,0,412
1/16/2021,7,80,0,5868,0,22.5
1/16/2021,7,47,0,5355,0,10.5
1/16/2021,7,74,0,6917,0,1.5
1/16/2021,7,83,1,3242,0,132
1/16/2021,7,60,0,10098,0,133.5
1/16/2021,7,56,0,3935,0,2
1/16/2021,7,60,0,7060,0,13
1/16/2021,7,39,0,10,1,65
1/16/2021,7,47,0,5325,0,362
1/16/2021,7,38,0,50,0,28
1/16/2021,7,25,0,1446,0,438
1/16/2021,7,38,0,1366,0,17
1/16/2021,7,62,0,2546,0,12.75
1/16/2021,7,41,0,868,0,20
1/16/2021,7,82,0,6923,0,180.06
1/16/2021,7,22,0,1013,0,323
1/16/2021,7,58,0,763,0,135
1/16/2021,7,43,0,2296,0,20
1/16/2021,7,46,0,2512,0,140
1/16/2021,7,80,0,238,0,50
1/16/2021,7,59,0,8522,0,265
1/16/2021,7,76,0,106,0,29
1/16/2021,7,60,0,266,0,60
1/16/2021,7,32,0,431,0,384
1/16/2021,7,80,0,2646,0,44.25
1/16/2021,7,61,0,3393,0,153.5
1/16/2021,7,46,0,2079,0,168
1/16/2021,7,37,0,912,0,421
1/16/2021,7,37,0,511,0,200
1/16/2021,7,65,1,2346,0,185
1/16/2021,7,73,0,1824,0,40
1/16/2021,7,80,0,13835,0,629
1/16/2021,7,60,1,2039,0,58.5
1/16/2021,7,58,1,3612,0,263.7
1/16/2021,7,46,0,3562,0,49
1/16/2021,7,78,0,1436,0,51
1/16/2021,7,60,0,3612,0,15
1/16/2021,7,51,0,1499,0,45
1/16/2021,7,59,0,2667,0,51
1/16/2021,7,32,0,132,0,5
1/16/2021,7,49,1,2381,0,9
1/16/2021,7,61,0,2233,0,1285.32
1/16/2021,7,72,0,2807,0,82
1/16/2021,7,68,0,3703,0,24
1/16/2021,7,23,0,8,1,150
1/16/2021,7,30,0,1823,0,10
1/16/2021,7,77,0,516,0,1
1/16/2021,7,53,0,456,0,32
1/16/2021,7,55,0,1948,0,235
1/16/2021,7,58,0,6235,0,293.5
1/16/2021,7,74,0,6960,0,185.5
1/16/2021,7,53,0,5380,0,22
1/16/2021,7,72,0,5917,0,20
1/16/2021,7,73,0,5792,0,140
1/16/2021,7,63,0,5149,0,80
1/16/2021,7,63,0,765,0,60
1/16/2021,7,62,0,5734,0,25
1/16/2021,7,52,0,561,0,119
1/16/2021,7,45,0,1659,0,26
1/16/2021,7,60,1,1944,0,9
1/16/2021,7,66,1,1432,0,11
1/16/2021,7,73,1,1183,0,81
1/16/2021,7,53,0,1540,0,65
1/16/2021,7,52,1,168,0,569
1/16/2021,7,44,0,510,0,150
1/16/2021,7,60,1,9321,0,93
1/16/2021,7,44,0,3451,0,43
1/16/2021,7,76,0,10095,0,205
1/16/2021,7,51,0,6736,0,137.12
1/16/2021,7,23,0,1191,0,90.5
1/16/2021,7,55,0,7508,0,190.26
1/16/2021,7,64,0,6918,0,25
1/16/2021,7,41,0,3799,0,921
1/16/2021,7,77,0,11316,0,60
1/16/2021,7,65,0,710,1,113
1/16/2021,7,56,0,1757,0,14
1/16/2021,7,47,0,1136,0,7
1/16/2021,7,63,0,7063,0,51
1/16/2021,7,46,0,5799,0,456
1/16/2021,7,50,0,1477,0,81
1/16/2021,7,34,0,4093,0,1
1/16/2021,7,43,0,156,1,55
1/16/2021,7,32,0,784,0,220.5
1/16/2021,7,55,0,2630,0,40
1/16/2021,7,50,0,4123,0,946
1/16/2021,7,53,0,92,1,27
1/16/2021,7,38,0,4082,0,209.5
1/16/2021,7,41,0,1187,0,33
1/16/2021,7,79,0,20615,0,182.8
1/16/2021,7,27,0,1279,0,10
1/16/2021,7,53,0,6476,0,206
1/16/2021,7,72,0,6750,1,24
1/16/2021,7,35,0,1529,0,0.5
1/16/2021,7,64,0,1706,0,50
1/16/2021,7,48,0,642,0,149.5
1/16/2021,7,66,0,558,0,2
1/16/2021,7,37,0,248,1,5
1/16/2021,7,65,0,1582,0,15
1/16/2021,7,72,0,638,0,10
1/16/2021,7,50,0,3548,0,550.5
1/16/2021,7,84,1,1462,0,134
1/16/2021,7,68,0,282,0,216
1/16/2021,7,53,0,623,0,50
1/16/2021,7,29,0,700,0,1034
1/16/2021,7,39,0,3882,0,10
1/16/2021,7,66,0,750,0,62.6
1/16/2021,7,71,0,246,0,10
1/16/2021,7,25,0,8,1,20
1/16/2021,7,43,0,5792,0,10
1/16/2021,7,44,0,2263,0,4
1/16/2021,7,82,0,5129,0,16
1/16/2021,7,44,0,1778,0,92
1/16/2021,7,74,0,595,0,42
1/16/2021,7,51,0,3238,0,20
1/16/2021,7,25,0,864,1,62
1/16/2021,7,51,0,2215,0,529
1/16/2021,7,47,1,3951,0,0.5
1/16/2021,7,58,1,3259,0,436
1/16/2021,7,45,0,5044,0,15
1/16/2021,7,67,0,1571,0,4
1/16/2021,7,20,0,55,0,42
1/16/2021,7,68,0,5573,0,8
1/16/2021,7,60,0,185,0,9
1/16/2021,7,45,1,4679,0,8
1/16/2021,7,52,0,1820,0,29.5
1/16/2021,7,66,0,7919,0,50
1/16/2021,7,64,0,12667,0,110
1/16/2021,7,53,0,463,0,120
1/16/2021,7,37,0,2368,0,107
1/16/2021,7,74,0,11625,0,170
1/16/2021,7,69,1,4619,0,70.6
1/16/2021,7,62,0,817,0,7
1/16/2021,7,61,0,9579,0,45
1/16/2021,7,61,0,2432,0,284
1/16/2021,7,31,0,4076,0,29
1/16/2021,7,22,0,223,0,242
1/16/2021,7,36,0,1459,0,100
1/16/2021,7,69,0,1541,0,47
1/16/2021,7,43,0,74,1,2
1/16/2021,7,62,1,5752,0,704
1/16/2021,7,42,1,3977,0,6
1/16/2021,7,78,0,3613,0,1400
1/16/2021,7,78,0,9516,0,24
1/16/2021,7,46,1,2526,0,101
1/16/2021,7,52,0,6982,0,5
1/16/2021,7,66,0,14701,0,382.5
1/16/2021,7,49,0,8957,0,241.02
1/16/2021,7,44,0,4915,0,1576
1/16/2021,7,60,0,6623,0,191
1/16/2021,7,50,0,7551,1,100.5
1/16/2021,7,61,0,2172,0,51
1/16/2021,7,55,0,3746,0,55
1/16/2021,7,33,0,244,1,100
1/16/2021,7,64,0,1606,0,18.07
1/16/2021,7,62,0,1778,0,39.5
1/16/2021,7,60,0,8465,0,319
1/16/2021,7,33,0,4174,0,115.5
1/16/2021,7,71,1,11971,0,170
1/16/2021,7,42,0,1120,0,1213
1/16/2021,7,55,0,2074,0,306.4
1/16/2021,7,52,1,3732,0,15
1/16/2021,7,39,0,205,0,9
1/16/2021,7,63,0,2253,0,5
1/16/2021,7,44,0,2134,0,50
1/16/2021,7,41,0,4683,0,291
1/16/2021,7,31,0,2906,0,5
1/16/2021,7,49,0,1786,0,20
1/16/2021,7,49,0,7099,0,50
1/16/2021,7,60,0,1903,1,322
1/16/2021,7,58,1,1590,0,880
1/16/2021,7,62,0,5805,0,120
1/16/2021,7,67,0,5213,0,1044
1/16/2021,7,52,0,2851,0,30.5
1/16/2021,7,59,0,1482,0,44
1/16/2021,7,67,0,6923,0,101
1/16/2021,7,36,0,3551,0,2915.5
1/16/2021,7,70,0,1502,0,66.5
1/16/2021,7,54,0,10288,0,4491.66
1/16/2021,7,63,1,3710,0,32
1/16/2021,7,36,0,29,1,100
1/16/2021,7,52,0,1150,0,8
1/16/2021,7,54,0,4474,0,9
1/16/2021,7,68,0,5644,0,207
1/16/2021,7,48,1,308,0,370
1/16/2021,7,58,0,1732,0,30.5
1/16/2021,7,74,0,267,0,192.5
1/16/2021,7,40,0,5926,0,20
1/16/2021,7,74,0,266,1,25
1/16/2021,7,41,0,1166,0,29
1/16/2021,7,52,0,8207,0,5
1/16/2021,7,24,0,205,1,50
1/16/2021,7,60,0,321,0,7
1/16/2021,7,59,1,871,0,238
1/16/2021,7,38,1,43,0,10
1/16/2021,7,61,0,1564,0,387
1/16/2021,7,76,0,1018,0,319
1/16/2021,7,65,0,294,0,100
1/16/2021,7,61,0,1898,0,16.5
1/16/2021,7,82,0,9046,0,4
1/16/2021,7,47,0,3611,0,4.5
1/16/2021,7,62,0,1383,0,20.5
1/16/2021,7,61,0,7803,0,1020
1/16/2021,7,64,0,3691,0,352
1/16/2021,7,63,0,8814,1,103
1/16/2021,7,55,0,1148,0,187
1/16/2021,7,53,0,203,0,66
1/16/2021,7,33,0,0,1,20
1/16/2021,7,56,0,532,0,115
1/16/2021,7,68,0,4777,0,3291
1/16/2021,7,51,0,5251,0,21
1/16/2021,7,55,0,4218,0,85
1/16/2021,7,74,0,375,1,10
1/16/2021,7,52,1,6648,0,2
1/16/2021,7,52,1,4885,0,64.5
1/16/2021,7,60,0,295,0,50
1/16/2021,7,60,0,1715,1,10
1/16/2021,7,71,0,6437,0,249.9
1/16/2021,7,45,0,456,0,31
1/16/2021,7,69,0,32,0,40
1/16/2021,7,69,0,14072,0,280
1/16/2021,7,34,0,2868,0,10
1/16/2021,7,38,0,5213,0,10
1/16/2021,7,32,0,1841,0,50
1/16/2021,7,35,0,320,0,50
1/16/2021,7,64,1,7688,0,4
1/16/2021,7,37,0,442,0,2
1/16/2021,7,29,0,873,0,388
1/16/2021,7,67,0,2093,0,60
1/16/2021,7,24,0,74,0,4.5
1/16/2021,7,62,0,2779,0,42
1/16/2021,7,69,0,2751,0,200
1/16/2021,7,54,1,7241,0,55
1/16/2021,7,61,0,6666,0,34.75
1/16/2021,7,64,1,4632,0,59.13
1/16/2021,7,49,0,678,0,19
1/16/2021,7,69,0,5656,0,100
1/16/2021,7,61,1,9214,0,13.5
1/16/2021,7,27,0,341,0,58
1/16/2021,7,38,0,4951,0,50
1/16/2021,7,67,0,14232,0,291
1/16/2021,7,56,1,3056,0,40
1/16/2021,7,64,1,6289,0,44
1/16/2021,7,24,0,1362,0,16
1/16/2021,7,83,0,5871,0,8
1/16/2021,7,38,0,2394,0,3
1/16/2021,7,37,0,6324,0,100
1/16/2021,7,50,1,3010,0,4
1/16/2021,7,57,0,857,1,10
1/16/2021,7,62,0,107,0,138
1/16/2021,7,49,0,2737,0,11.5
1/16/2021,7,74,1,2012,0,10.5
1/16/2021,7,68,0,1590,1,50
1/16/2021,7,54,0,842,0,85
1/16/2021,7,52,0,434,0,30
1/16/2021,7,42,0,242,1,113.5
1/16/2021,7,46,0,4025,0,0.5
1/16/2021,7,41,1,3188,0,10
1/16/2021,7,49,0,67,0,26
1/16/2021,7,62,1,4711,0,7
1/16/2021,7,63,0,7715,0,1084
1/16/2021,7,56,0,290,0,15
1/16/2021,7,46,0,215,1,70
1/16/2021,7,82,0,281,0,4
1/16/2021,7,71,0,4058,0,6
1/16/2021,7,74,0,1612,0,50
1/16/2021,7,38,0,456,0,800
1/16/2021,7,66,0,3852,0,40
1/16/2021,7,43,0,1902,0,24
1/16/2021,7,78,0,14739,0,539.22
1/16/2021,7,22,0,219,1,100
1/16/2021,7,25,0,1585,0,105
1/16/2021,7,74,1,4101,0,48
1/16/2021,7,61,0,7390,0,2338
1/16/2021,7,55,0,1551,0,169
1/16/2021,7,77,0,1780,0,19
1/16/2021,7,62,0,8298,0,100
1/16/2021,7,49,0,1537,0,34
1/16/2021,7,31,0,1392,0,50
1/16/2021,7,27,0,234,0,5
1/16/2021,7,79,0,1566,0,116
1/16/2021,7,73,0,14246,0,8
1/16/2021,7,33,0,364,0,90
1/16/2021,7,39,1,5795,0,25
1/16/2021,7,62,0,7322,1,146
1/16/2021,7,61,0,196,0,370.24
1/16/2021,7,58,0,1533,0,60
1/16/2021,7,54,0,4975,0,623.5
1/16/2021,7,50,0,5158,0,48
1/16/2021,7,66,0,2352,0,62
1/16/2021,7,58,1,7735,0,260
1/16/2021,7,28,0,854,0,81
1/16/2021,7,48,1,1903,0,72.5
1/16/2021,7,70,0,2511,0,296.66
1/16/2021,7,57,0,749,0,1592
1/16/2021,7,70,0,2207,0,2
1/16/2021,7,68,0,802,0,18
1/16/2021,7,48,0,1093,0,352
1/16/2021,7,69,0,1045,0,80
1/16/2021,7,49,0,1786,0,234.5
1/16/2021,7,50,0,360,0,170
1/16/2021,7,40,1,385,0,70
1/16/2021,7,22,0,44,1,11
1/16/2021,7,47,0,4091,0,17
1/16/2021,7,35,1,4070,0,3
1/16/2021,7,62,0,8150,0,505
1/16/2021,7,21,0,95,0,485
1/16/2021,7,52,1,2889,0,15
1/16/2021,7,50,0,4600,0,100
1/16/2021,7,23,0,899,0,20
1/16/2021,7,72,0,1740,0,238
1/16/2021,7,52,0,1070,0,195
1/16/2021,7,84,0,16817,0,62.1
1/16/2021,7,65,0,1011,0,598
1/16/2021,7,47,0,5170,0,995
1/16/2021,7,22,0,1010,0,50
1/16/2021,7,67,0,9074,0,120
1/16/2021,7,30,0,199,1,220
1/16/2021,7,49,0,297,0,85
1/16/2021,7,46,0,1001,0,30
1/16/2021,7,42,0,2125,0,271
1/16/2021,7,49,0,5925,0,5
1/16/2021,7,46,0,4156,0,30
1/16/2021,7,77,0,10236,0,71
1/16/2021,7,79,0,14,1,206
1/16/2021,7,57,0,564,1,139.15
1/16/2021,7,45,0,1598,0,5.5
1/16/2021,7,23,0,175,0,6
1/16/2021,7,42,1,1998,0,590
1/16/2021,7,38,0,6678,0,21
1/16/2021,7,40,0,1145,0,616
1/16/2021,7,36,0,5947,0,20
1/16/2021,7,66,0,2114,0,122.5
1/16/2021,7,38,1,4097,0,150
1/16/2021,7,39,0,918,0,1
1/16/2021,7,62,0,4038,0,92
1/16/2021,7,28,0,1963,0,59.5
1/16/2021,7,56,0,7029,0,111
1/16/2021,7,60,0,221,1,4
1/16/2021,7,70,1,1400,0,113
1/16/2021,7,61,0,4095,0,81
1/16/2021,7,43,0,4463,0,32
1/16/2021,7,70,0,287,1,116
1/16/2021,7,66,0,5254,0,25
1/16/2021,7,74,0,552,0,477
1/16/2021,7,65,0,3095,0,555
1/16/2021,7,29,0,160,0,10
1/16/2021,7,43,0,2667,0,70
1/16/2021,7,63,0,5089,0,79
1/16/2021,7,69,0,162,0,121
1/16/2021,7,56,0,3977,0,326.5
1/16/2021,7,49,0,3413,0,20
1/16/2021,7,54,0,4242,0,250
1/16/2021,7,56,1,1748,0,22
1/16/2021,7,57,0,2028,0,5
1/16/2021,7,33,0,2630,0,2
1/16/2021,7,30,0,1458,0,26
1/16/2021,7,55,0,85,0,31
1/16/2021,7,77,0,6121,0,474
1/16/2021,7,43,1,3845,0,1
1/16/2021,7,70,0,11454,0,8
1/16/2021,7,39,0,1549,0,4
1/16/2021,7,59,0,5200,0,0.5
1/16/2021,7,63,1,4740,0,103
1/16/2021,7,46,0,3514,0,598.5
1/16/2021,7,73,0,5812,0,36.5
1/16/2021,7,51,1,4922,0,150
1/16/2021,7,46,0,4397,0,14
1/16/2021,7,64,0,6602,0,40
1/16/2021,7,24,0,1260,0,45
1/16/2021,7,61,0,1372,0,10
1/16/2021,7,45,0,2353,0,474
1/16/2021,7,46,0,2321,0,20
1/16/2021,7,27,0,2265,0,89
1/16/2021,7,46,0,1219,0,183
1/16/2021,7,37,0,151,0,59
1/16/2021,7,58,1,5968,0,16
1/16/2021,7,49,0,1743,0,203
1/16/2021,7,32,0,302,0,145
1/16/2021,7,52,1,8012,0,8
1/16/2021,7,21,0,662,0,43
1/16/2021,7,74,0,1707,0,78
1/16/2021,7,67,0,3733,0,76.22
1/16/2021,7,52,0,805,0,10
1/16/2021,7,53,0,294,1,90
1/16/2021,7,50,0,297,0,33
1/16/2021,7,80,0,14714,0,237.25
1/16/2021,7,68,0,1431,0,21
1/16/2021,7,37,0,2679,0,387
1/16/2021,7,59,0,714,0,50
1/16/2021,7,36,0,3003,0,335
1/16/2021,7,54,1,210,0,55
1/16/2021,7,68,0,4436,0,193.5
1/16/2021,7,50,0,1460,0,135
1/16/2021,7,61,0,3157,0,177
1/16/2021,7,68,0,1540,0,82
1/16/2021,7,26,0,820,0,25
1/16/2021,7,48,0,413,0,6
1/16/2021,7,70,0,140,0,64
1/16/2021,7,71,1,5451,0,60.5
1/16/2021,7,47,0,1542,0,7
1/16/2021,7,63,1,4008,0,54
1/16/2021,7,70,0,295,0,390.5
1/16/2021,7,38,0,1710,0,160
1/16/2021,7,37,0,427,0,124
1/16/2021,7,49,0,2374,1,36.5
1/16/2021,7,54,0,3187,0,394
1/16/2021,7,73,0,3045,0,12
1/16/2021,7,73,0,1540,0,45
1/16/2021,7,22,0,35,1,150
1/16/2021,7,63,0,872,0,1841
1/16/2021,7,43,0,219,0,50
1/16/2021,7,55,0,2111,0,103
1/16/2021,7,56,0,1028,1,45
1/16/2021,7,27,0,1433,0,93.8
1/16/2021,7,21,0,65,0,400
1/16/2021,7,63,0,1386,0,50
1/16/2021,7,23,0,1067,0,10
1/16/2021,7,46,0,1518,0,36
1/16/2021,7,48,0,3384,0,20
1/16/2021,7,24,0,1442,0,0.5
1/16/2021,7,51,0,2248,0,20
1/16/2021,7,70,0,263,0,7
1/16/2021,7,62,0,1088,0,120
1/16/2021,7,26,0,1400,0,9
1/16/2021,7,38,0,5700,0,125
1/16/2021,7,46,1,4208,0,45
1/16/2021,7,68,0,15936,0,80
1/16/2021,7,40,0,402,0,338
1/16/2021,7,46,0,1393,0,58.5
1/16/2021,7,38,0,77,0,17
1/16/2021,7,66,0,3143,0,10.5
1/16/2021,7,74,0,35,0,31
1/16/2021,7,35,0,1091,0,10
1/16/2021,7,45,0,2835,0,140.5
1/16/2021,7,53,0,2061,0,9
1/16/2021,7,28,0,172,1,100
1/16/2021,7,28,0,18,0,100
1/16/2021,7,66,0,7623,0,48
1/16/2021,7,37,0,2771,0,66
1/16/2021,7,53,1,2937,0,63.5
1/16/2021,7,42,0,3681,0,300.5
1/16/2021,7,43,0,526,0,10
1/16/2021,7,79,0,14675,0,10
1/16/2021,7,67,1,74,0,3.5
1/16/2021,7,60,0,1417,0,245.5
1/16/2021,7,71,0,6783,0,40
1/16/2021,7,55,0,1373,0,159
1/16/2021,7,46,1,3365,0,22
1/16/2021,7,60,0,294,1,332.89
1/16/2021,7,68,1,3733,0,30
1/16/2021,7,68,0,14269,0,27
1/16/2021,7,74,0,292,0,74
1/16/2021,7,40,0,1717,0,50
1/16/2021,7,29,0,1534,0,59
1/16/2021,7,47,0,1098,0,6
1/16/2021,7,60,0,3088,0,155
1/16/2021,7,22,0,50,1,250
1/16/2021,7,39,0,3752,0,329
1/16/2021,7,38,0,217,0,30
1/16/2021,7,59,0,4414,0,208
1/16/2021,7,76,0,1435,0,180
1/16/2021,7,67,0,6589,0,20
1/16/2021,7,58,1,4210,0,26.5
1/16/2021,7,84,0,3844,0,381
1/16/2021,7,47,0,7022,0,340.41
1/16/2021,7,67,0,2302,0,14.5
1/16/2021,7,44,0,2303,0,20
1/16/2021,7,47,0,1051,0,187
1/16/2021,7,55,0,11684,0,129
1/16/2021,7,69,0,490,0,460.5
1/16/2021,7,80,0,8492,1,13
1/16/2021,7,54,0,3836,0,10
1/16/2021,7,67,0,6144,0,150
1/16/2021,7,25,0,742,0,18
1/16/2021,7,61,0,2321,0,87
1/16/2021,7,46,1,2266,0,94
1/16/2021,7,30,0,1245,1,30.5
1/16/2021,7,38,0,181,0,100
1/16/2021,7,78,0,11327,0,105
1/16/2021,7,47,0,5180,0,268
1/16/2021,7,76,1,1567,0,27
1/16/2021,7,65,0,584,0,400
1/16/2021,7,49,0,3172,0,123.5
1/16/2021,7,39,1,153,0,151
1/16/2021,7,77,1,3712,0,143
1/16/2021,7,40,0,4059,0,42
1/16/2021,7,29,0,2009,0,35
1/16/2021,7,82,1,8445,0,9.5
1/16/2021,7,34,0,1017,0,22
1/16/2021,7,22,0,140,1,50
1/16/2021,7,63,0,4925,0,98.5
1/16/2021,7,35,0,2282,0,90
1/16/2021,7,76,0,258,0,345
1/16/2021,7,26,0,6,0,447
1/16/2021,7,87,1,11713,0,50.83
1/16/2021,7,72,0,3390,0,3
1/16/2021,7,33,0,2458,0,4
1/16/2021,7,46,1,999,0,20
1/16/2021,7,34,0,1188,0,5
1/16/2021,7,51,1,74,0,771
1/16/2021,7,47,0,293,0,13
1/16/2021,7,22,0,212,1,150
1/16/2021,7,66,0,488,1,48
1/16/2021,7,62,0,10245,0,31
1/16/2021,7,86,0,16417,0,647
1/16/2021,7,30,0,1872,0,20
1/16/2021,7,58,1,2217,0,40
1/16/2021,7,36,0,460,0,625
1/16/2021,7,66,0,802,0,32
1/16/2021,7,28,0,1272,0,16
1/16/2021,7,69,0,16832,0,394.95
1/16/2021,7,40,0,5460,0,770
1/16/2021,7,63,0,4198,0,61
1/16/2021,7,66,0,595,0,5
1/16/2021,7,62,0,4258,0,44
1/16/2021,7,82,0,1534,0,35
1/16/2021,7,43,0,6595,0,115
1/16/2021,7,20,0,215,1,50
1/16/2021,7,27,0,129,1,200
1/16/2021,7,44,1,0,0,937
1/16/2021,7,43,0,2316,0,20
1/16/2021,7,62,0,14709,0,20
1/16/2021,7,35,0,1862,0,61
1/16/2021,7,50,1,4382,0,171
1/16/2021,7,73,1,14098,0,242
1/16/2021,7,60,0,5727,0,85.5
1/16/2021,7,73,0,2202,0,385
1/16/2021,7,55,0,11075,1,2
1/16/2021,7,71,0,301,0,33
1/16/2021,7,55,0,7253,0,267
1/16/2021,7,59,0,7768,0,602.68
1/16/2021,7,83,0,4443,0,17
1/16/2021,7,59,0,686,0,35
1/16/2021,7,80,0,4259,0,27.7
1/16/2021,7,69,0,4917,0,10
1/16/2021,7,68,0,8433,0,60
1/16/2021,7,73,0,4131,0,5
1/16/2021,7,67,0,3356,0,300
1/16/2021,7,59,0,5594,0,7.5
1/16/2021,7,32,0,1659,0,7
1/16/2021,7,66,0,7840,0,16.5
1/16/2021,7,46,0,3934,0,82
1/16/2021,7,70,0,685,0,30
1/16/2021,7,59,0,13429,0,75.5
1/16/2021,7,23,0,116,0,25
1/16/2021,7,22,0,644,0,77.5
1/16/2021,7,69,0,4869,0,94
1/16/2021,7,55,0,1218,0,10
1/16/2021,7,57,0,2311,1,110
1/16/2021,7,55,0,5433,0,33.87
1/16/2021,7,28,1,1774,0,13
1/16/2021,7,24,0,1133,0,40
1/16/2021,7,35,0,40,0,500
1/16/2021,7,48,0,4129,0,92
1/16/2021,7,63,0,806,1,20
1/16/2021,7,58,0,2629,0,25
1/16/2021,7,65,0,4129,0,312.5
1/16/2021,7,48,0,1030,0,88
1/16/2021,7,78,0,8809,0,230
1/16/2021,7,51,0,9259,0,150
1/16/2021,7,55,0,3160,0,1318
1/16/2021,7,23,0,1098,0,532
1/16/2021,7,49,0,1544,0,0.5
1/16/2021,7,71,0,3300,0,35
1/16/2021,7,61,0,294,0,1161.64
1/16/2021,7,37,0,1636,0,37
1/16/2021,7,37,0,2290,0,82
1/16/2021,7,33,0,1515,0,50
1/16/2021,7,56,0,1257,1,50
1/16/2021,7,59,0,7903,0,56
1/16/2021,7,67,0,287,0,488.5
1/16/2021,7,47,0,803,0,11
1/16/2021,7,76,0,344,0,47.04
1/16/2021,7,67,0,1914,0,5
1/16/2021,7,59,0,846,0,22
1/16/2021,7,56,0,3265,0,131
1/16/2021,7,46,0,895,0,70.5
1/16/2021,7,65,0,602,0,66
1/16/2021,7,63,0,8527,0,430
1/16/2021,7,40,0,3961,0,2877.66
1/16/2021,7,73,0,293,0,30
1/16/2021,7,59,0,2604,0,5
1/16/2021,7,36,0,105,0,20
1/16/2021,7,55,0,5244,0,15
1/16/2021,7,55,0,1911,0,100.5
1/16/2021,7,76,0,1064,0,15
1/16/2021,7,61,0,2802,0,437.75
1/16/2021,7,55,1,1889,0,5
1/16/2021,7,35,0,1901,0,3
1/16/2021,7,60,0,496,0,4.5
1/16/2021,7,74,0,4336,1,16
1/16/2021,7,56,1,1946,0,5
1/16/2021,7,45,0,6254,0,28
1/16/2021,7,80,0,12160,0,23.6
1/16/2021,7,51,0,1786,1,268.9
1/16/2021,7,77,0,2964,0,5
1/16/2021,7,38,0,861,0,50
1/16/2021,7,53,0,596,0,50
1/16/2021,7,61,0,8015,0,57
1/16/2021,7,54,0,517,1,32
1/16/2021,7,39,0,162,1,246
1/16/2021,7,56,0,2500,0,79
1/16/2021,7,69,0,2319,0,80
1/16/2021,7,45,0,365,0,37.5
1/16/2021,7,59,0,12523,0,130
1/16/2021,7,68,0,4124,0,1616
1/16/2021,7,62,1,1252,0,78
1/16/2021,7,47,1,5495,0,95
1/16/2021,7,65,0,4007,0,66.5
1/16/2021,7,39,0,76,1,1290
1/16/2021,7,65,0,6969,0,69.5
1/16/2021,7,29,0,733,0,25
1/16/2021,7,41,0,1598,0,45
1/16/2021,7,73,0,2261,0,5
1/16/2021,7,38,0,2265,0,250
1/16/2021,7,43,0,1902,0,64
1/16/2021,7,41,1,449,0,97
1/16/2021,7,26,0,2063,0,1683.5
1/16/2021,7,30,0,280,1,120
1/16/2021,7,63,0,1709,0,220
1/16/2021,7,49,1,1205,0,52.5
1/16/2021,7,28,0,1574,0,19.5
1/16/2021,7,51,0,1569,0,117
1/16/2021,7,66,0,2739,0,397.5
1/16/2021,7,23,0,98,0,0.5
1/16/2021,7,91,0,11879,0,38
1/16/2021,7,75,0,13997,0,281.5
1/16/2021,7,58,0,1202,0,128
1/16/2021,7,58,0,3014,0,80
1/16/2021,7,63,0,4288,0,76
1/16/2021,7,44,0,2059,0,2
1/16/2021,7,47,1,2009,0,613
1/16/2021,7,29,0,184,1,50
1/16/2021,7,55,0,45,0,10
1/16/2021,7,33,0,1268,0,60
1/16/2021,7,30,0,2883,0,75
1/16/2021,7,40,0,720,0,6
1/16/2021,7,70,0,5487,0,119
1/16/2021,7,51,0,2107,0,145
1/16/2021,7,55,0,2237,0,98
1/16/2021,7,36,1,2943,0,20
1/16/2021,7,38,0,62,1,0
1/16/2021,7,49,0,7256,0,310
1/16/2021,7,80,0,3963,0,133
1/16/2021,7,69,1,532,0,6.5
1/16/2021,7,57,0,779,0,19
1/16/2021,7,42,0,1918,0,80.5
1/16/2021,7,48,0,2751,0,20
1/16/2021,7,74,0,5829,0,272
1/16/2021,7,26,0,2439,0,15
1/16/2021,7,59,0,1816,0,0.5
1/16/2021,7,40,0,3528,0,2245.5
1/16/2021,7,72,0,248,0,58.75
1/16/2021,7,75,0,243,0,56
1/16/2021,7,27,0,283,1,140
1/16/2021,7,62,0,851,1,30
1/16/2021,7,33,0,438,0,60
1/16/2021,7,39,1,1781,0,121.5
1/16/2021,7,60,0,7532,0,213
1/16/2021,7,65,0,819,0,58
1/16/2021,7,90,1,3556,1,16
1/16/2021,7,34,0,3892,0,20
1/16/2021,7,74,0,8272,0,12
1/16/2021,7,36,0,4137,0,36
1/16/2021,7,62,1,3880,0,650
1/16/2021,7,65,0,3268,0,123.5
1/16/2021,7,23,0,203,1,1
1/16/2021,7,40,0,201,1,50
1/16/2021,7,51,0,1223,0,93
1/16/2021,7,66,0,813,0,27
1/16/2021,7,63,1,6302,0,32
1/16/2021,7,40,0,2588,1,145
1/16/2021,7,64,0,4392,0,100
1/16/2021,7,54,0,1414,0,156
